TAW,504,301,2,Perciformes,Lutjanidae,Lutjanus,argentiventris,Yellow Snapper,Guatemala,Guatemala,Retalhuleu,,Retalhuleu Market,,,,2/21/98,,,,,,,,,,
TAW,1380,301,2,Perciformes,Lutjanidae,Lutjanus,argentiventris,Yellow Snapper,Mexico,Baja Norte,,San Pedro Fish Market,,,,,12/27/04,,,,,,,,,,
LACM,35483-11,301,2,Perciformes,Lutjanidae,Lutjanus,colorado,Colorado Snapper,,,,,,,,,,,,,,,,,,,
TAW,450,301,2,Perciformes,Lutjanidae,Lutjanus,colorado,Colorado Snapper,Mexico,Chiapas,Mazatán,,Mazatán Market,,,,,,TL:185,92.6 gm,,,,,,,
TAW,1569a,301,2,Perciformes,Lutjanidae,Lutjanus,griseus,Mangrove Snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
LACM,35492-24,301,2,Perciformes,Lutjanidae,Lutjanus,guttatus,Spotted Rose Snapper,,,,,,,,,,,,,,,,,,,
TAW,505,301,2,Perciformes,Lutjanidae,Lutjanus,guttatus,Spotted Rose Snapper,Guatemala,Guatemala,Retalhuleu,,Retalhuleu Market,,,,2/21/98,,,,,,,,,,
TAW,1464,301,2,Perciformes,Lutjanidae,Lutjanus,jocu,Dog Snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,7/1/06,,,,,,,,,,
TAW,1476,301,2,Perciformes,Lutjanidae,Lutjanus,jocu,Dog Snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,7/1/06,,,,,,,,,,
TAW,1478,301,2,Perciformes,Lutjanidae,Lutjanus,jocu,Dog Snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,7/1/06,,,,,,,,,,
TAW,1659,301,2,Perciformes,Lutjanidae,Lutjanus,jocu,Dog Snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,"SL 338, TL 418, 3 lb",,,,,,,,,,
TAW,498,301,2,Perciformes,Lutjanidae,Lutjanus,jordani,Jordan's Snapper,Guatemala,Guatemala,Guatemala,,Market,,,,2/16/98,,,,,,,,,,
TAW,1024,301,2,Perciformes,Lutjanidae,Lutjanus,kasmira,Common Bluestripe Snapper,USA,Fish Store,,,,,,,,,,,,,,,,,
LACM,35492-32,301,2,Perciformes,Lutjanidae,Lutjanus,novemfasciatus,Pacific Dog Snapper,,,,,,,,,,,,,,,,,,,
LACM,37921-1,301,2,Perciformes,Lutjanidae,Lutjanus,peru,Pacific Red Snapper,,,,,,,,,,,,,,,,,,,
TAW,497,301,2,Perciformes,Lutjanidae,Lutjanus,peru,Pacific Red Snapper,Guatemala,Guatemala,Guatemala,,Market,,,,2/16/98,,,,,,,,,,
TAW,1746,301,2,Perciformes,Lutjanidae,Lutjanus,peru,Pacific Red Snapper,USA,California,Los Angeles,San Pedro,Market,"SL 360, TL 460, 3 lb",,,,,,,,,,,,,
,905,301,2,Perciformes,Lutjanidae,Lutjanus,peru,Pacific Red Snapper,USA,Market,,,,,,,,,,,,,,,,,
TAW,2112,301,2,Perciformes,Lutjanidae,Lutjanus,sebae,Emperor Red Snapper,USA,California,Los Angeles,Fish Store,,,,,,,,,,,,,,,
TAW,1375,301,2,Perciformes,Lutjanidae,Lutjanus,synagris,Lane Snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,Isla Colon,,,8/4/04,,,,,,,,,,
TAW,1465,301,2,Perciformes,Lutjanidae,Lutjanus,synagris,Lane Snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,7/1/06,,,,,,,,,,
TAW,1655,301,2,Perciformes,Lutjanidae,Lutjanus,synagris,Lane Snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,"SL 264, TL 318, 1 lb, male",,,,,,,,,,
TAW,1550a,301,2,Perciformes,Lutjanidae,Lutjanus,synagris,Lane Snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
TAW,1551a,301,2,Perciformes,Lutjanidae,Lutjanus,synagris,Lane Snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
TAW,1552a,301,2,Perciformes,Lutjanidae,Lutjanus,synagris,Lane Snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
TAW,1570a,301,2,Perciformes,Lutjanidae,Lutjanus,synagris,Lane Snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
LACM,31778-93,301,2,Perciformes,Lutjanidae,Lutjanus,viridis,Blue And Gold Snapper,,,,,,,,,,,,,,,,,,,
TAW ,2222,301,2,Perciformes,Lutjanidae,Lutjanus,vivanus,silk snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,yarisnori,,,,,,,,,
TAW,1572,301,2,Perciformes,Lutjanidae,Ocyurus,chrysurus,Yellowtail Snapper,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
TAW,2323,301,2,Perciformes,Lutjanidae,Pristipomoides,macrothalmus,Cardinal Snapper,,,,,,Caribbean,,,5/19/2023,Seafood City,,,,,,,,,
LACM,25335,293,2,Perciformes,Luvaridae,Luvarus,imperialis,Luvar,,,,,,,,,,,,,,,,,,,
TAW,1336,279,2,Perciformes,Malacanthidae,Caulolatilus,princeps,Ocean Whitefish,USA,California,Los Angeles,outfall of 5 Mi. Hyperion pipline,,,,Trawl,3/11/03,20 minutes,,35 m,,,,,,,
TAW,2190,279,2,Perciformes,Malacanthidae,Caulolatilus,princeps,Ocean Whitefish,USA,California,Ventura,off Ventura Harbor,3/17/2018,,,,,,,,,,,,,,
TAW,2191,279,2,Perciformes,Malacanthidae,Caulolatilus,princeps,Ocean Whitefish,USA,California,Ventura,off Ventura Harbor,3/17/2018,,,,,,,,,,,,,,
TAW,2286,279,2,Perciformes,Malacanthidae,Caulolatilus,princeps,Ocean Whitefish,USA,California,,,"Anacapa Is., west end",,,,,,,,,,,,,,
,304,279,2,Perciformes,Malacanthidae,Caulolatilus,princeps,Ocean Whitefish,USA,California,,,,,,,,,,,,,,,,,
TAW,1515,279,2,Perciformes,Malacanthidae,Hoplolatilus,purpureus,Purple Sand Tilefish,USA,California,Los Angeles,Fish Store,Culver City,,,,12/28/06,,,,,,,,,,
,1148,,2,Perciformes,Moronidae,Dicentrarchus,labrax,European Seabass,Poland,Poland,,,,,,,,,,,,,,,,,
TAW,2123,,2,Perciformes,Moronidae,Morone ,americana,White perch,USA,California,Los Angeles,Los Angeles,Market,,,,,,,,,,,,,,
TAW,596,308,2,Perciformes,Mullidae,Mulloidichthys,dentatus,Mexican Goatfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,38,308,2,Perciformes,Mullidae,Mulloidichthys,dentatus,Mexican Goatfish,Peru,Peru,Trujillo,,Huanchaco,,,,,,,,,,,,,,
,973,308,2,Perciformes,Mullidae,Mulloidichthys,dentatus,Mexican Goatfish,,,,,,,,,,,,,,,,,,,
TAW,2274,308,2,Perciformes,Mullidae,Parupeneus,cf. indicus,,USA,Market,,,LA fish market San Pedro,,,,,,,,,,,,,,
TAW,1474,308,2,Perciformes,Mullidae,Pseudupeneus,maculatus,Spotted Goatfish,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,7/1/06,,,,,,,,,,
LACM,37801-3,308,2,Perciformes,Mullidae,Upeneus,grandisquamis,Bigscale Goatfish,,,,,,,,,,,,,,,,,,,
TAW,1542,,2,Perciformes,Opistognathidae,Opistognathus,panamaensis,Panamanian Jawfish,USA,California,Los Angeles,Fish Store,Culver City,,,,,,,,,,,,,,
E,77,278,2,Perciformes,Percidae,Perca,flavascens,American Yellow Perch,,,,,,,,,,,,,,,,,,,
TAW,2058,278,2,Perciformes,Percidae,Stizostadion,lusioperca,Zander,Poland,Poland,,,,,,,,,,,,,,,,,
TAW,2102,321,2,Perciformes,Pomacanthidae,Holacanthus,ciliaris,Queen Angelfish,USA,California,Los Angeles,Fish Store,,,,,,,,,,,,,,,
LACM,37873-2,321,2,Perciformes,Pomacanthidae,Holacanthus,passer,King Angelfish,,,,,,,,,,,,,,,,,,,
TAW,2182,321,2,Perciformes,Pomacanthidae,Pomacanthus,asfur,Arabian Angelfish,USA,fish store,,,,,,,,,,,,,,,,,
TAW,2098,321,2,Perciformes,Pomacanthidae,Pomacanthus,navarchus,Majestic Angelfish,USA,California,Los Angeles,Fish Store,,,,,,,,,,,,,,,
TAW,2099,321,2,Perciformes,Pomacanthidae,Pomacanthus,navarchus,Majestic Angelfish,USA,California,Los Angeles,Fish Store,,,,,,,,,,,,,,,
LACM,37874-1,321,2,Perciformes,Pomacanthidae,Pomacanthus,zonipectus,Cortez Angelfish,,,,,,,,,,,,,,,,,,,
LACM,31778-85,334,2,Perciformes,Pomacentridae,Abudefduf,sp.,Sergeant Major,,,,,,,,,,,,,,,,,,,
TAW,1517,334,2,Perciformes,Pomacentridae,Amphiprion,percula,Orange Clownfish,USA,California,Los Angeles,Fish Store,Culver City,,,,12/28/06,,,,,,,,,,
TAW,1544,334,2,Perciformes,Pomacentridae,Amphiprion,percula,Orange Clownfish,USA,California,Los Angeles,Fish Store,Culver City,,,,,,,,,,,,,,
TAW,1545,334,2,Perciformes,Pomacentridae,Amphiprion,percula,Orange Clownfish,USA,California,Los Angeles,Fish Store,Culver City,,,,,,,,,,,,,,
TAW,1546,334,2,Perciformes,Pomacentridae,Amphiprion,percula,Orange Clownfish,USA,California,Los Angeles,Fish Store,Culver City,,,,,,,,,,,,,,
TAW,1546,334,2,Perciformes,Pomacentridae,Amphiprion,percula,Orange Clownfish,USA,California,Los Angeles,Fish Store,Culver City,,,,,,,,,,,,,,
TAW,1576,334,2,Perciformes,Pomacentridae,Amphiprion,percula,Orange Clownfish,USA,Fish Store,,,,,,,,,,,,,,,,,
TAW,197,334,2,Perciformes,Pomacentridae,Chromis,intercrusma,Peruvian Chromis,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,709,334,2,Perciformes,Pomacentridae,Chromis,intercrusma,Peruvian Chromis,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,119,334,2,Perciformes,Pomacentridae,Chromis,intercrusma,Peruvian Chromis,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,121,334,2,Perciformes,Pomacentridae,Chromis,intercrusma,Peruvian Chromis,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,413,334,2,Perciformes,Pomacentridae,Chromis,punctipinnis,Blacksmith,USA,California,Santa Barbara,Santa Cruz Island,Pelican Bay,,,,7/20/97,,,,,,,,,,
TAW,414,334,2,Perciformes,Pomacentridae,Chromis,punctipinnis,Blacksmith,USA,California,Santa Barbara,Santa Cruz Island,Pelican Bay,,,,7/20/97,,,,,,,,,,
TAW,477,334,2,Perciformes,Pomacentridae,Chromis,punctipinnis,Blacksmith,USA,California,Los Angeles,,Off redondo Beach,60-135 feet,w/ Mike Gottesman,,11/4/97,,,,,,,,,,
TAW,1221,334,2,Perciformes,Pomacentridae,Chromis,punctipinnis,Blacksmith,USA,California,Los Angeles,Scattergood Power Plant,El Segundo,,heat treatment,,4/11/00,,,,,,,,,,
TAW,1222,334,2,Perciformes,Pomacentridae,Chromis,punctipinnis,Blacksmith,USA,California,Los Angeles,Scattergood Power Plant,El Segundo,,heat treatment,,4/11/00,,,,,,,,,,
TAW,1223,334,2,Perciformes,Pomacentridae,Chromis,punctipinnis,Blacksmith,USA,California,Los Angeles,Scattergood Power Plant,El Segundo,,heat treatment,,4/11/00,,,,,,,,,,
TAW,1224,334,2,Perciformes,Pomacentridae,Chromis,punctipinnis,Blacksmith,USA,California,Los Angeles,Scattergood Power Plant,El Segundo,,heat treatment,,4/11/00,,,,,,,,,,
,309,334,2,Perciformes,Pomacentridae,Chromis,punctipinnis,Blacksmith,USA,California,,,,,,,,,,,,,,,,,
,347,334,2,Perciformes,Pomacentridae,Chromis,punctipinnis,Blacksmith,USA,California,,,,,,,,,,,,,,,,,
,352,334,2,Perciformes,Pomacentridae,Chromis,punctipinnis,Blacksmith,USA,California,,,,,,,,,,,,,,,,,
TAW,1506,334,2,Perciformes,Pomacentridae,Chrysiptera,cyanea,Sapphire Devil,USA,California,Los Angeles,Fish Store,Culver City,,,,12/28/06,,,,,,,,,,
TAW,1539,334,2,Perciformes,Pomacentridae,Chrysiptera,cyanea,Sapphire Devil,USA,California,Los Angeles,Fish Store,Culver City,,,,,,,,,,,,,,
TAW,1914,334,2,Perciformes,Pomacentridae,Hypsypops,rubicundus,Garibaldi Damselfish,USA,California,Los Angeles,Avalon,Avalon Pier,SCAI,,,,11S 376765E 3690242N,,,,,,,,,
TAW,1694,334,2,Perciformes,Pomacentridae,Microspathodon,chrysurus,Yellowtail Damselfish,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,"SL 103, TL 131",,,,,,,,,,
LACM,31778-77,334,2,Perciformes,Pomacentridae,Microspathodon,doraslis,Giant Damselfish,,,,,,,,,,,,,,,,,,,
LACM,54144-2,276,2,Perciformes,Priacanthidae,Priacanthus,sp.,,,,,,,,,,,,,,,,,,,,
TAW,1243,337,2,Perciformes,Scaridae,Scarus,ghobban,Blue-barred Parrotfish,Mexico,Baja Norte,,San Pedro Fish Market,,,,,5/13/01,,,,,,,,,,
TAW,2054,337,2,Perciformes,Scaridae,Scarus,ghobban,Blue-barred Parrotfish,Mexico,Baja Norte,,,,,,,,Coll. S. Andrews,,,,,,,,,
,552,337,2,Perciformes,Scaridae,Scarus,ghobban,Blue-barred Parrotfish,Mexico,Baja Norte,,,,,,,,,,,,,,,,,
,890,337,2,Perciformes,Scaridae,Scarus,ghobban,Blue-barred Parrotfish,Mexico,Baja Norte,,,,,,,,,,,,,,,,,
TAW,1366,337,2,Perciformes,Scaridae,Sparisoma,radians,Bucktooth Parrotfish,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,Isla Colon,,,7/25/04,"Initial Phase, SL 119 TL 146.7, 57 gm",,,,,,,,,
TAW,1473,337,2,Perciformes,Scaridae,Sparisoma,rubripinne,Redfin Parrotfish,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,7/1/06,,,,,,,,,,
TAW,1747,307,2,Perciformes,Sciaenidae,Aplodinotus,grunniens,Freshwater Drum,USA,California,Los Angeles,San Pedro,Market,"SL 242, TL 300, 1lb",,,,,,,,,,,,,
TAW,984,307,2,Perciformes,Sciaenidae,Atractoscion,nobilis,White Weakfish,USA,California,Los Angeles,Beach at Glendora Ave.,Long Beach,,200' Beach Seine,,10/23/99,,,,,,,,,,
LACM,35738-20,307,2,Perciformes,Sciaenidae,Bairdiella,sp.,,,,,,,,,,,,,,,,,,,,
TAW,607,307,2,Perciformes,Sciaenidae,Cheilotrema,fasciatum,Arnillo Drum,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,734,307,2,Perciformes,Sciaenidae,Cheilotrema,fasciatum,Arnillo Drum,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,420,307,2,Perciformes,Sciaenidae,Cheilotrema,saturnum,Black Croaker,USA,California,Los Angeles,,Santa Monica Bay,,,,,,,,,,,,,,
TAW,465,307,2,Perciformes,Sciaenidae,Cheilotrema,saturnum,Black Croaker,USA,California,Los Angeles,,Santa Monica Bay,,,,,,,,,,,,,,
,351,307,2,Perciformes,Sciaenidae,Cheilotrema,saturnum,Black Croaker,USA,California,,,,,,,,,,,,,,,,,
,353,307,2,Perciformes,Sciaenidae,Cheilotrema,saturnum,Black Croaker,USA,California,,,,,,,,,,,,,,,,,
TAW,670,307,2,Perciformes,Sciaenidae,Cilus,gilberti,Corvina Drum,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,1381,307,2,Perciformes,Sciaenidae,Corvula,macrops,Vacuocua Croaker,Mexico,Baja Norte,,San Pedro Fish Market,,,,,12/27/04,,,,,,,,,,
TAW,1555,307,2,Perciformes,Sciaenidae,Cynoscion,jamaicensis,Jamaica Weakfish,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,,,,,,,,,,,
TAW,1612,307,2,Perciformes,Sciaenidae,Cynoscion,jamaicensis,Jamaica Weakfish,Panama,Bocas del Toro,Bocas del Toro,Bocas del Toro,Drago,,,,7/1/08,,,,,,,,,,
TAW,948,307,2,Perciformes,Sciaenidae,Cynoscion,nebulosus,Spotted Weakfish,USA,Florida,Brevard,,Cocoa Beach,D. Glen Russell,,,,,,,,,,,,,
TAW,1430,307,2,Perciformes,Sciaenidae,Cynoscion,nebulosus,Spotted Weakfish,USA,Florida,Lee,,Pine Island Sound,,,,,J. Dietler,,,,,,,,,
LACM,33811-8,307,2,Perciformes,Sciaenidae,Cynoscion,nobilis,White Weakfish,,,,,,,,,,,,,,,,,,,
,903,307,2,Perciformes,Sciaenidae,Cynoscion,othonopterus,Gulf Weakfish,USA,,,,,,,,,,,,,,,,,,
,1085,307,2,Perciformes,Sciaenidae,Cynoscion,othonopterus,Gulf Weakfish,USA,,,,,,,,,,,,,,,,,,
LACM,37908-1,307,2,Perciformes,Sciaenidae,Cynoscion,parvipinnis,Shortfin Weakfish,,,,,,,,,,,,,,,,,,,
LACM,37882-3,307,2,Perciformes,Sciaenidae,Cynoscion,phoxocephalus,Cachema Weakfish,,,,,,,,,,,,,,,,,,,
TAW,539,307,2,Perciformes,Sciaenidae,Cynoscion,phoxocephalus,Cachema Weakfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,540,307,2,Perciformes,Sciaenidae,Cynoscion,phoxocephalus,Cachema Weakfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
LACM,33797-45,307,2,Perciformes,Sciaenidae,Cynoscion,reticulatus,Striped Weakfish,,,,,,,,,,,,,,,,,,,
,979,307,2,Perciformes,Sciaenidae,Cynoscion,sp.,,,,,,,,,,,,,,,,,,,,
LACM,37905-9,307,2,Perciformes,Sciaenidae,Cynoscion,stolzmanni,Stolzmann's Weakfish,,,,,,,,,,,,,,,,,,,
TAWPE,165,307,2,Perciformes,Sciaenidae,Cynoscion,stolzmanni,Stolzmann's Weakfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,167,307,2,Perciformes,Sciaenidae,Cynoscion,stolzmanni,Stolzmann's Weakfish,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
,2221,307,2,Perciformes,Sciaenidae,Cynoscion ,squamipinnis,Yellow-mouth Weakfish,Panama,Panama,,,,,,,,otoliths,,,,,,,,,
TAW,2169,307,2,Perciformes,Sciaenidae,Cynoscion ,stoltzmani,Stolzmann's Weakfish,Panama,Panama,,,Naos,2 sets otoliths,,,,,,,,,,,,,
TAW,857,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,LA Harbor,New container facility basin,Vantuna,trawl,5 fathoms,2/3/99,,,,,,,,,,
TAW,893,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,,,Vantuna,trawl,,,,,,,,,,,,
TAW,908,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,909,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,910,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,911,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,912,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,913,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,914,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,915,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,916,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,917,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,918,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,919,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,920,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,921,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,922,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,928,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,L.A. Harbor,New Container Fac.,Vantuna,trawl,7 fathoms,2/3/99,,,,,,,,,,
TAW,1121,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,Scattergood Power Plant,El Segundo,,heat treatment,,4/11/00,,,,,,,,,,
TAW,2066,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,San Gabriel Mountains,West for upper San Gabriel River above cogswell Station off 2N23 ,,,,,,11S 405000E 3790024.89N,,,8/3/2011,,Donatd by Mark Roeder,,,
TAW,2139,307,2,Perciformes,Sciaenidae,Genyonemus,lineatus,White Croaker,USA,California,Los Angeles,Long Beach,,,,,,,,,,,,,,,
TAWPE,74,307,2,Perciformes,Sciaenidae,Larimus,effulgens,Shining Drum,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,171,307,2,Perciformes,Sciaenidae,Larimus,effulgens,Shining Drum,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,176,307,2,Perciformes,Sciaenidae,Larimus,effulgens,Shining Drum,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,180,307,2,Perciformes,Sciaenidae,Larimus,effulgens,Shining Drum,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,182,307,2,Perciformes,Sciaenidae,Larimus,effulgens,Shining Drum,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
LACM,33809-16,307,2,Perciformes,Sciaenidae,Larimus,sp.,,,,,,,,,,,,,,,,,,,,
TAWPE,14,307,2,Perciformes,Sciaenidae,Menticirrhus,elongatus,Pacific Kingcroaker,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAWPE,76,307,2,Perciformes,Sciaenidae,Menticirrhus,elongatus,Pacific Kingcroaker,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,949,307,2,Perciformes,Sciaenidae,Menticirrhus,littoralis,Gulf Kingcroaker,USA,Florida,Brevard,,Cocoa Beach,D. Glen Russell,,,,,,,,,,,,,
TAW,565,307,2,Perciformes,Sciaenidae,Menticirrhus,ophicephalus,Snakehead Kingcroaker,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,568,307,2,Perciformes,Sciaenidae,Menticirrhus,ophicephalus,Snakehead Kingcroaker,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,639,307,2,Perciformes,Sciaenidae,Menticirrhus,ophicephalus,Snakehead Kingcroaker,Peru,La Libertad,Trujillo,,Huanchaco,,,,,,,,,,,,,,
TAW,985,307,2,Perciformes,Sciaenidae,Menticirrhus,undulatus,California Kingcroaker,USA,California,Los Angeles,Beach at Glendora Ave.,Long Beach,,200' Beach Seine,,10/23/99,,,,,,,,,,
TAW,986,307,2,Perciformes,Sciaenidae,Menticirrhus,undulatus,California Kingcroaker,USA,California,Los Angeles,Beach at Glendora Ave.,Long Beach,,200' Beach Seine,,10/23/99,,,,,,,,,,
TAW,987,307,2,Perciformes,Sciaenidae,Menticirrhus,undulatus,California Kingcroaker,USA,California,Los Angeles,Beach at Glendora Ave.,Long Beach,,200' Beach Seine,,10/23/99,,,,,,,,,,
TAW,988,307,2,Perciformes,Sciaenidae,Menticirrhus,undulatus,California Kingcroaker,USA,California,Los Angeles,Beach at Glendora Ave.,Long Beach,,200' Beach Seine,,10/23/99,,,,,,,,,,
TAW,989,307,2,Perciformes,Sciaenidae,Menticirrhus,undulatus,California Kingcroaker,USA,California,Los Angeles,Beach at Glendora Ave.,Long Beach,,200' Beach Seine,,10/23/99,,,,,,,,,,
TAW,990,307,2,Perciformes,Sciaenidae,Menticirrhus,undulatus,California Kingcroaker,USA,California,Los Angeles,Beach at Glendora Ave.,Long Beach,,200' Beach Seine,,10/23/99,,,,,,,,,,
TAW,1141,307,2,Perciformes,Sciaenidae,Menticirrhus,undulatus,California Kingcroaker,USA,California,Los Angeles,Scattergood Power Plant,El Segundo,,heat treatment,,4/11/00,,,,,,,,,,
TAW,1142,307,2,Perciformes,Sciaenidae,Menticirrhus,undulatus,California Kingcroaker,USA,California,Los Angeles,Scattergood Power Plant,El Segundo,,heat treatment,,4/11/00,,,,,,,,,,
TAW,1143,307,2,Perciformes,Sciaenidae,Menticirrhus,undulatus,California Kingcroaker,USA,California,Los Angeles,Scattergood Power Plant,El Segundo,,heat treatment,,4/11/00,,,,,,,,,,
TAW,1144,307,2,Perciformes,Sciaenidae,Menticirrhus,undulatus,California Kingcroaker,USA,California,Los Angeles,Scattergood Power Plant,El Segundo,,heat treatment,,4/11/00,,,,,,,,,,
TAW,1145,307,2,Perciformes,Sciaenidae,Menticirrhus,undulatus,California Kingcroaker,USA,California,Los Angeles,Scattergood Power Plant,El Segundo,,heat treatment,,4/11/00,,,,,,,,,,
